25,0.167987
50,0.0926787
75,0.0934911
100,0.0931996
125,0.094772
150,0.0950246
175,0.093062
200,0.0931243
225,0.092514
250,0.0922784
275,0.0921281
300,0.0929513
325,0.09251
350,0.0931765
375,0.0933051
400,0.0932426
425,0.0940282
450,0.0939424
475,0.0946196
500,0.0945909
525,0.0954794
550,0.0960854
575,0.0975081
600,0.0975785
625,0.0989724
650,0.100386
675,0.099145
700,0.0988668
725,0.0989903
750,0.0988543
775,0.0999022
800,0.099885
825,0.100344
850,0.101169
875,0.102364
900,0.10109
925,0.101037
950,0.102828
975,0.102612
1000,0.109366
1025,0.102521
1050,0.10395
1075,0.104104
1100,0.104125
1125,0.105352
1150,0.105135
1175,0.11183
1200,0.105136
1225,0.106362
1250,0.106383
1275,0.107056
1300,0.106898
1325,0.108948
1350,0.127554
1375,0.108529
1400,0.108014
1425,0.109715
1450,0.110684
1475,0.110844
1500,0.131671
1525,0.131136
1550,0.111299
1575,0.111908
1600,0.1119
1625,0.11241
1650,0.113994
1675,0.114684
1700,0.136247
1725,0.118208
1750,0.117068
1775,0.117974
1800,0.124775
1825,0.124301
1850,0.122891
1875,0.118225
1900,0.11766
1925,0.118281
1950,0.123943
1975,0.124294
2000,0.117033
2025,0.116903
2050,0.119142
2075,0.118752
2100,0.119479
2125,0.137279
2150,0.137456
2175,0.118524
2200,0.118849
2225,0.119266
2250,0.126885
2275,0.141681
2300,0.156431
2325,0.144985
2350,0.124285
2375,0.12253
2400,0.122139
2425,0.122859
2450,0.122982
2475,0.124329
2500,0.124529
2525,0.123078
2550,0.124172
2575,0.123791
2600,0.124314
2625,0.125236
2650,0.132373
2675,0.126283
2700,0.126635
2725,0.130239
2750,0.144212
2775,0.128595
2800,0.148624
2825,0.149971
2850,0.147584
2875,0.150349
2900,0.148996
2925,0.153868
2950,0.153239
2975,0.153291
3000,0.139767
3025,0.138322
3050,0.168756
3075,0.151835
3100,0.154272
3125,0.153098
3150,0.154648
3175,0.153244
3200,0.138036
3225,0.146379
3250,0.147841
3275,0.148984
3300,0.149418
3325,0.149535
3350,0.148721
3375,0.149338
3400,0.149302
3425,0.149246
3450,0.139855
3475,0.141703
3500,0.142555
3525,0.143196
3550,0.143033
3575,0.144112
3600,0.142084
3625,0.144102
3650,0.145225
3675,0.145341
3700,0.145378
3725,0.14489
3750,0.16729
3775,0.165984
3800,0.1524
3825,0.15243
3850,0.154561
3875,0.154684
3900,0.154735
3925,0.15442
3950,0.155267
3975,0.155327
4000,0.155744
4025,0.156814
4050,0.16765
4075,0.157051
4100,0.157014
4125,0.175825
4150,0.157924
4175,0.156633
4200,0.158006
4225,0.159414
4250,0.161203
4275,0.162347
4300,0.155757
4325,0.161874
4350,0.162063
4375,0.162811
4400,0.162719
4425,0.162327
4450,0.16712
4475,0.163234
4500,0.165169
4525,0.172316
4550,0.184581
4575,0.165622
4600,0.165828
4625,0.168596
4650,0.17137
4675,0.173234
4700,0.169593
4725,0.167236
4750,0.172075
4775,0.173295
4800,0.175213
4825,0.174039
4850,0.175873
4875,0.174421
4900,0.174388
4925,0.174064
4950,0.178788
4975,0.177851
5000,0.174905
5025,0.174965
5050,0.175852
5075,0.176973
5100,0.174037
5125,0.176632
5150,0.179653
5175,0.177922
5200,0.177673
5225,0.178074
5250,0.178632
5275,0.179581
5300,0.181771
5325,0.184752
5350,0.18074
5375,0.181777
5400,0.181573
5425,0.181915
5450,0.182793
5475,0.183665
5500,0.183542
5525,0.184469
5550,0.185253
5575,0.191436
5600,0.203667
5625,0.202752
5650,0.201776
5675,0.20286
5700,0.204765
5725,0.229912
5750,0.203262
5775,0.205634
5800,0.206093
5825,0.206825
5850,0.206305
5875,0.208416
5900,0.205915
5925,0.209596
5950,0.207095
5975,0.208008
6000,0.209448
6025,0.209815
6050,0.211946
6075,0.209982
6100,0.237363
6125,0.239533
6150,0.213379
6175,0.215051
6200,0.212698
6225,0.215767
6250,0.217254
6275,0.217251
6300,0.217363
6325,0.21527
6350,0.218257
6375,0.219989
6400,0.219075
6425,0.220364
6450,0.218403
6475,0.221762
6500,0.223755
6525,0.224902
6550,0.224507
6575,0.223072
6600,0.225742
6625,0.225059
6650,0.227515
6675,0.227686
6700,0.227777
6725,0.227897
6750,0.227007
6775,0.228065
6800,0.229294
6825,0.229874
6850,0.229515
6875,0.230273
6900,0.231111
6925,0.231578
6950,0.231981
6975,0.231633
7000,0.231919
7025,0.219502
7050,0.220392
7075,0.220829
7100,0.221476
7125,0.221604
7150,0.222178
7175,0.2271
7200,0.223045
7225,0.224156
7250,0.224147
7275,0.22415
7300,0.224045
7325,0.225294
7350,0.226749
7375,0.227071
7400,0.258233
7425,0.229232
7450,0.229788
7475,0.231441
7500,0.248589
7525,0.24845
7550,0.249618
7575,0.279469
7600,0.278505
7625,0.250066
7650,0.250013
7675,0.251241
7700,0.249958
7725,0.272746
7750,0.249603
7775,0.250607
7800,0.252433
7825,0.283143
7850,0.252121
7875,0.252742
7900,0.253539
7925,0.252
7950,0.253268
7975,0.252822
8000,0.254022
8025,0.254026
8050,0.2542
8075,0.254094
8100,0.254284
8125,0.254913
8150,0.256042
8175,0.256049
8200,0.255129
8225,0.257183
8250,0.256483
8275,0.257559
8300,0.257
8325,0.258528
8350,0.258293
8375,0.259068
8400,0.258001
8425,0.259691
8450,0.259921
8475,0.261086
8500,0.260441
8525,0.261893
8550,0.262129
8575,0.262392
8600,0.261826
8625,0.263373
8650,0.26305
8675,0.264088
8700,0.26397
8725,0.26488
8750,0.26393
8775,0.265231
8800,0.296839
8825,0.265956
8850,0.266465
8875,0.266947
8900,0.273788
8925,0.275253
8950,0.274606
8975,0.276547
9000,0.275542
9025,0.27823
9050,0.276873
9075,0.278068
9100,0.278299
9125,0.278829
9150,0.278642
9175,0.278748
9200,0.277775
9225,0.280205
9250,0.279268
9275,0.28544
9300,0.279629
9325,0.281091
9350,0.28093
9375,0.281243
9400,0.280078
9425,0.31742
9450,0.282194
9475,0.282746
9500,0.282904
9525,0.282635
9550,0.284486
9575,0.283865
9600,0.283607
9625,0.283609
9650,0.285574
9675,0.285055
9700,0.285769
9725,0.285555
9750,0.286778
9775,0.286782
9800,0.287037
9825,0.287765
9850,0.288093
9875,0.323898
9900,0.28893
9925,0.289683
9950,0.289737
9975,0.295158
