100,0.00491308
200,0.0101525
300,0.0156679
400,0.0206709
500,0.026061
600,0.0315557
700,0.036502
800,0.0415235
900,0.0468286
1000,0.0518233
1100,0.0577338
1200,0.0631173
1300,0.0678859
1400,0.0735423
1500,0.078367
1600,0.083621
1700,0.0891152
1800,0.094951
1900,0.100138
2000,0.106446
2100,0.111059
2200,0.118741
2300,0.122907
2400,0.129118
2500,0.134885
2600,0.139884
2700,0.145382
2800,0.150518
2900,0.157578
3000,0.162929
3100,0.167997
3200,0.173849
3300,0.179051
3400,0.184578
3500,0.19128
3600,0.198471
3700,0.202703
3800,0.20856
3900,0.214746
4000,0.219769
4100,0.226643
4200,0.232274
4300,0.238358
4400,0.244568
4500,0.25302
4600,0.256917
4700,0.262741
4800,0.268249
4900,0.274846
5000,0.280474
5100,0.287224
5200,0.297007
5300,0.299609
5400,0.306431
5500,0.313284
5600,0.317092
5700,0.32422
5800,0.332964
5900,0.338158
6000,0.343725
6100,0.353131
6200,0.355391
6300,0.362736
6400,0.370694
6500,0.373743
6600,0.380532
6700,0.38849
6800,0.394583
6900,0.399818
7000,0.405881
7100,0.413371
7200,0.41873
7300,0.428939
7400,0.432158
7500,0.437874
7600,0.44401
7700,0.454735
7800,0.460448
7900,0.465595
8000,0.470346
8100,0.478216
8200,0.485267
8300,0.490539
8400,0.499792
8500,0.508182
8600,0.511206
8700,0.518786
8800,0.522422
8900,0.532673
9000,0.53681
9100,0.542911
9200,0.553028
9300,0.560266
9400,0.563137
9500,0.56968
9600,0.578655
9700,0.584144
9800,0.592183
9900,0.604023
