100,0.924566
200,0.818001
300,0.831061
400,0.833523
500,0.84257
600,0.927953
700,0.933998
800,0.931485
900,0.934975
1000,0.933282
1100,0.942158
1200,0.937063
1300,0.934655
1400,0.933827
1500,0.932594
1600,0.937787
1700,0.924949
1800,0.937863
1900,0.924493
2000,0.924989
2100,0.936142
2200,0.928909
2300,0.920976
2400,0.913936
2500,0.913204
2600,0.913334
2700,0.912886
2800,0.913026
2900,0.912156
3000,0.913906
3100,0.912517
3200,0.914847
3300,0.92403
3400,0.988052
3500,0.923109
3600,0.934647
3700,0.924494
3800,0.922786
3900,0.925318
4000,0.925252
4100,0.926852
4200,0.925318
4300,0.939669
4400,0.930358
4500,0.931461
4600,0.932185
4700,0.936027
4800,0.935345
4900,0.939025
5000,0.942831
5100,1.13589
5200,0.937924
5300,0.940776
5400,0.940748
5500,0.945264
5600,0.949894
5700,0.957049
5800,0.952075
5900,0.9655
6000,0.959908
6100,0.971568
6200,0.967289
6300,0.974536
6400,0.970665
6500,0.989383
6600,0.992844
6700,0.979548
6800,1.17141
6900,1.1734
7000,0.97951
7100,0.97981
7200,0.978317
7300,0.978966
7400,0.980493
7500,0.982188
7600,0.980758
7700,0.987591
7800,0.988077
7900,0.989931
8000,0.989473
8100,0.995962
8200,0.99353
8300,0.993144
8400,0.994586
8500,0.998108
8600,1.00641
8700,1.02041
8800,1.00034
8900,1.0033
9000,1.00014
9100,1.0028
9200,1.00095
9300,1.00253
9400,1.00825
9500,1.00844
9600,1.00971
9700,1.00868
9800,1.01046
9900,1.02035
