25,0.00148614
50,0.00278447
75,0.00413666
100,0.00547081
125,0.00694807
150,0.00817797
175,0.00972052
200,0.0110748
225,0.0124567
250,0.0142073
275,0.0162672
300,0.0169026
325,0.0188589
350,0.0205527
375,0.0214667
400,0.0227681
425,0.0250032
450,0.0257115
475,0.0276924
500,0.0289284
525,0.0309358
550,0.0330264
575,0.0361962
600,0.0355845
625,0.0375452
650,0.0387155
675,0.0424789
700,0.0432758
725,0.0441538
750,0.0454986
775,0.0483133
800,0.0484753
825,0.0508319
850,0.0522701
875,0.0533288
900,0.0556226
925,0.0563509
950,0.0589127
975,0.0619917
1000,0.0615258
1025,0.0641301
1050,0.065625
1075,0.0669439
1100,0.0697051
1125,0.0714207
1150,0.0728885
1175,0.0749794
1200,0.076462
1225,0.0797137
1250,0.0797399
1275,0.0837588
1300,0.0848019
1325,0.0855731
1350,0.0874349
1375,0.0886295
1400,0.0917621
1425,0.0932988
1450,0.0963022
1475,0.0977178
1500,0.0983508
1525,0.108344
1550,0.107525
1575,0.105811
1600,0.109197
1625,0.119488
1650,0.121051
1675,0.124902
1700,0.129264
1725,0.129602
1750,0.131249
1775,0.128453
1800,0.127025
1825,0.132521
1850,0.132095
1875,0.132532
1900,0.138448
1925,0.136988
1950,0.139783
1975,0.142435
2000,0.145851
2025,0.149271
2050,0.150537
2075,0.155549
2100,0.150614
2125,0.151144
2150,0.156099
2175,0.158692
2200,0.161235
2225,0.164969
2250,0.169756
2275,0.16717
2300,0.170737
2325,0.172226
2350,0.175491
2375,0.181055
2400,0.181431
2425,0.184907
2450,0.188446
2475,0.188116
2500,0.201012
2525,0.193527
2550,0.196887
2575,0.200604
2600,0.203641
2625,0.207738
2650,0.206501
2675,0.209651
2700,0.21615
2725,0.217675
2750,0.219148
2775,0.223252
2800,0.224896
2825,0.228197
2850,0.237653
2875,0.234523
2900,0.241487
2925,0.256277
2950,0.275667
2975,0.279426
3000,0.282905
3025,0.289022
3050,0.289399
3075,0.294175
3100,0.297784
3125,0.291128
3150,0.264834
3175,0.268091
3200,0.274376
3225,0.27614
3250,0.278797
3275,0.283358
3300,0.286408
3325,0.287784
3350,0.291167
3375,0.294286
3400,0.296826
3425,0.301721
3450,0.302043
3475,0.305579
3500,0.308264
3525,0.315263
3550,0.315418
3575,0.319452
3600,0.318672
3625,0.32347
3650,0.325496
3675,0.334501
3700,0.333098
3725,0.336016
3750,0.337674
3775,0.339915
3800,0.344338
3825,0.35248
3850,0.351474
3875,0.353707
3900,0.356726
3925,0.358294
3950,0.363932
3975,0.366535
4000,0.368761
4025,0.373824
4050,0.372502
4075,0.376547
4100,0.381374
4125,0.381748
4150,0.383889
4175,0.38818
4200,0.392074
4225,0.394112
4250,0.395215
4275,0.398458
4300,0.400471
4325,0.405725
4350,0.408296
4375,0.413527
4400,0.412835
4425,0.41779
4450,0.419543
4475,0.422289
4500,0.424581
4525,0.425581
4550,0.429626
4575,0.433813
4600,0.438245
4625,0.449147
4650,0.442841
4675,0.445416
4700,0.445002
4725,0.451779
4750,0.451809
4775,0.456751
4800,0.458268
4825,0.46368
4850,0.466941
4875,0.467736
4900,0.470243
4925,0.474718
4950,0.472958
4975,0.477514
5000,0.483616
5025,0.487839
5050,0.491173
5075,0.491546
5100,0.491826
5125,0.498476
5150,0.497894
5175,0.503646
5200,0.504159
5225,0.506346
5250,0.509995
5275,0.513772
5300,0.512982
5325,0.515506
5350,0.524559
5375,0.526424
5400,0.527986
5425,0.532333
5450,0.534426
5475,0.535517
5500,0.538299
5525,0.537215
5550,0.543013
5575,0.545867
5600,0.546764
5625,0.55514
5650,0.55283
5675,0.555814
5700,0.555741
5725,0.561054
5750,0.566689
5775,0.56607
5800,0.573952
5825,0.573697
5850,0.576097
5875,0.574265
5900,0.590492
5925,0.588034
5950,0.586063
5975,0.58902
6000,0.596388
6025,0.600161
6050,0.599571
6075,0.604562
6100,0.604529
6125,0.611339
6150,0.611683
6175,0.610482
6200,0.616838
6225,0.616601
6250,0.624472
6275,0.622604
6300,0.633123
6325,0.636017
6350,0.640064
6375,0.636898
6400,0.645058
6425,0.640653
6450,0.648797
6475,0.64806
6500,0.64763
6525,0.650991
6550,0.654646
6575,0.65685
6600,0.665885
6625,0.661622
6650,0.665902
6675,0.66629
6700,0.672741
6725,0.668267
6750,0.67693
6775,0.680232
6800,0.682544
6825,0.684495
6850,0.688459
6875,0.690221
6900,0.697206
6925,0.693072
6950,0.702535
6975,0.701169
7000,0.704041
7025,0.716551
7050,0.710482
7075,0.709509
7100,0.718831
7125,0.728582
7150,0.723462
7175,0.724438
7200,0.725478
7225,0.738014
7250,0.731204
7275,0.733169
7300,0.740546
7325,0.741394
7350,0.746619
7375,0.745651
7400,0.749606
7425,0.757464
7450,0.75917
7475,0.759288
7500,0.758969
7525,0.765808
7550,0.769498
7575,0.77462
7600,0.772013
7625,0.775184
7650,0.780116
7675,0.782841
7700,0.782856
7725,0.785491
7750,0.788982
7775,0.791613
7800,0.792727
7825,0.800738
7850,0.802542
7875,0.808301
7900,0.805031
7925,0.806034
7950,0.80935
7975,0.819878
8000,0.817565
8025,0.823502
8050,0.825643
8075,0.836269
8100,0.829503
8125,0.837253
8150,0.840451
8175,0.838041
8200,0.843674
8225,0.844326
8250,0.849931
8275,0.855564
8300,0.858729
8325,0.866794
8350,0.855481
8375,0.868575
8400,0.866646
8425,0.871605
8450,0.873975
8475,0.874293
8500,0.880804
8525,0.882034
8550,0.892349
8575,0.884012
8600,0.887141
8625,0.900391
8650,0.891991
8675,0.902889
8700,0.903493
8725,0.907186
8750,0.907305
8775,0.905353
8800,0.912377
8825,0.919693
8850,0.920887
8875,0.924406
8900,0.917194
8925,0.933041
8950,0.927075
8975,0.938671
9000,0.935598
9025,0.934198
9050,0.941949
9075,0.943523
9100,0.951504
9125,0.952395
9150,0.949564
9175,0.960525
9200,0.951881
9225,0.965033
9250,0.966822
9275,0.968944
9300,0.972808
9325,0.97054
9350,0.978533
9375,0.978146
9400,0.981994
9425,0.983862
9450,0.981743
9475,0.989892
9500,0.995696
9525,1.0021
9550,1.001
9575,0.998251
9600,1.01504
9625,1.00509
9650,1.01224
9675,1.01653
9700,1.01883
9725,1.0236
9750,1.01931
9775,1.03242
9800,1.03245
9825,1.04181
9850,1.0395
9875,1.03047
9900,1.047
9925,1.04477
9950,1.05076
9975,1.05226
