0,53,199831
100,6145,10616
200,9000,6721
300,10561,6406
400,14097,5902
500,19577,5873
600,45552,8358
700,56374,8396
800,50722,7383
900,57438,6385
1000,46355,6040
1100,48419,5824
1200,43454,5853
1300,47267,5687
1400,54156,6021
1500,59151,5979
1600,59456,5550
1700,66231,5707
1800,71497,7046
1900,74552,6398
2000,78449,7015
2100,80497,6533
2200,88564,5846
2300,85710,5837
2400,87339,6213
2500,90847,5977
2600,172299,5946
2700,109659,6013
2800,112995,5975
2900,119097,7991
3000,118289,6715
3100,118139,7255
3200,125205,6370
3300,125301,75060
3400,127549,70852
3500,127541,45102
3600,144236,68415
3700,142638,47306
3800,145746,20339
3900,147819,43620
4000,160141,67177
4100,163398,6458
4200,160043,6604
4300,162044,7599
4400,170519,6792
4500,168917,6732
4600,299506,7692
4700,176271,7266
4800,184223,6734
4900,187437,6832
5000,189797,7334
5100,192993,7149
5200,222196,6335
5300,204811,9666
5400,205929,7582
5500,205442,6806
5600,209464,7958
5700,223338,6836
5800,219746,6895
5900,225714,7413
6000,222982,6805
6100,236106,7031
6200,238027,6960
6300,230278,6911
6400,251901,6962
6500,251803,7107
6600,255247,46006
6700,255632,19394
6800,249478,19359
6900,261298,75908
7000,262859,53832
7100,271686,19337
7200,287826,20437
7300,280040,19255
7400,281782,20610
7500,278543,21237
7600,301691,19497
7700,286821,20089
7800,293937,19767
7900,311047,19616
8000,299412,20223
8100,304929,20991
8200,314219,6912
8300,323179,7077
8400,319842,7075
8500,321871,6469
8600,322062,8005
8700,326054,8036
8800,348899,7249
8900,339510,7250
9000,356920,7297
9100,355526,7604
9200,349337,7318
9300,374122,7762
9400,345090,7398
9500,366732,7550
9600,376012,9926
9700,382106,8517
9800,375356,9694
9900,381313,7989
10000,377475,9397
10100,383845,8647
10200,387203,7046
10300,424543,7409
10400,389836,6975
10500,396976,7272
10600,417342,7142
10700,413308,7246
10800,406836,7022
10900,407414,7120
11000,423004,7244
11100,421225,8544
11200,425778,9106
11300,421391,8820
11400,434775,8176
11500,428604,7259
11600,443295,7355
11700,452011,7472
11800,478693,7681
11900,455309,7405
12000,474858,7205
12100,470767,7652
12200,463836,7317
12300,476333,7407
12400,469620,7303
12500,481055,8565
12600,465046,7568
12700,488295,7478
12800,493246,7450
12900,481946,9281
13000,496687,7593
13100,505735,66416
13200,497911,157492
13300,533625,30431
13400,519929,85097
13500,507096,76552
13600,532811,83837
13700,511389,25720
13800,541345,23968
13900,536195,24669
14000,540366,25307
14100,542413,88841
14200,539943,53647
14300,542298,31276
14400,545545,49922
14500,547321,49216
14600,551681,87177
14700,564616,26616
14800,579548,84104
14900,563236,30937
15000,578383,34289
15100,564132,50772
15200,572344,25203
15300,580450,76413
15400,572183,26657
15500,600451,84035
15600,615609,25993
15700,615758,63041
15800,584907,26118
15900,607449,33001
16000,606824,62782
16100,615804,55653
16200,644649,62745
16300,620745,55641
16400,633279,9207
16500,630939,7943
16600,621771,487313
16700,637068,9810
16800,646372,8397
16900,647427,8307
17000,643359,8703
17100,656703,8772
17200,642197,9498
17300,667971,9160
17400,671877,8375
17500,654143,8182
17600,660306,8406
17700,677593,8048
17800,681525,8490
17900,672075,8604
18000,682623,9232
18100,712990,106284
18200,698102,9860
18300,687401,8702
18400,697239,8800
18500,766326,8757
18600,707351,10982
18700,701199,9780
18800,727636,9557
18900,716784,8216
19000,719881,8476
19100,735596,8945
19200,727140,8694
19300,739864,8405
19400,743735,8363
19500,762047,219436
19600,746087,8975
19700,761742,9001
19800,752121,9242
19900,762770,9012
20000,786116,8945
20100,761482,10177
20200,773220,9015
20300,788135,9650
20400,777075,8649
20500,783060,8385
20600,794725,9105
20700,794489,8306
20800,805001,10731
20900,804829,11110
21000,798137,9500
21100,831036,8805
21200,824915,8461
21300,837984,8660
21400,801404,8524
21500,827449,8526
21600,827209,8922
21700,812785,9744
21800,840309,8686
21900,866288,8653
22000,846364,8591
22100,832139,9582
22200,856900,10529
22300,865341,11170
22400,869062,9734
22500,863875,8536
22600,879191,8595
22700,874058,8885
22800,890795,10835
22900,862228,9404
23000,899204,10082
23100,880322,8777
23200,900609,8663
23300,898204,10149
23400,896587,10136
23500,908016,9062
23600,899469,135091
23700,903110,8916
23800,931531,9076
23900,933201,8704
24000,921643,8877
24100,926439,9025
24200,932696,10512
24300,930219,9613
24400,958461,8800
24500,935126,10873
24600,924975,9471
24700,947412,11103
24800,960394,10321
24900,947439,10044
25000,941352,8945
25100,967312,9091
25200,956218,8925
25300,969128,9179
25400,978471,8903
25500,974908,10121
25600,964408,10987
25700,983658,9678
25800,990148,9833
25900,959932,9754
26000,994504,11677
26100,1005273,9916
26200,1009170,86929
26300,993161,32688
26400,1023557,65760
26500,1004154,68262
26600,1023380,561426
26700,1012676,100172
26800,1029306,94750
26900,1029151,95962
27000,1021893,32900
27100,1047350,66279
27200,1040952,35070
27300,1048586,97781
27400,1027571,32746
27500,1053676,63627
27600,1042719,195766
27700,1070377,96500
27800,1063840,94841
27900,1066342,39161
28000,1066942,73209
28100,1078322,65029
28200,1867501,95927
28300,1066515,97227
28400,1088041,95117
28500,1073519,591234
28600,1066163,70739
28700,1114189,59432
28800,1101873,85057
28900,1142409,65175
29000,1317698,34191
29100,1901480,92398
29200,1887403,97258
29300,1923328,102230
29400,1891535,103402
29500,1854148,37151
29600,1858556,34848
29700,1116392,59986
29800,1172795,36452
29900,1264426,37717
30000,1168337,98749
30100,1157194,66567
30200,1148154,43528
30300,1146291,34134
30400,1152021,51261
30500,1169794,67347
30600,1180931,61781
30700,1151695,33452
30800,1171912,33976
30900,1195175,98207
31000,1212335,60303
31100,1181373,98671
31200,1216427,61938
31300,1316789,37080
31400,2035745,258261
31500,1211005,96668
31600,1188770,95091
31700,1221771,104914
31800,1207754,101366
31900,1188304,105196
32000,1207971,35039
32100,1226151,101145
32200,1349524,68813
32300,1228161,74916
32400,1234437,100238
32500,1242354,69577
32600,1248411,62478
32700,1247243,104035
32800,1262667,12599
32900,1255565,10421
33000,1261463,10353
33100,1270831,10476
33200,1251940,12804
33300,1270284,11452
33400,1304164,10612
33500,1279396,10454
33600,1417636,222673
33700,1271707,12673
33800,1301352,10495
33900,1308910,11207
34000,1637782,13591
34100,1369951,12641
34200,1288395,10499
34300,1298529,10626
34400,1468014,14821
34500,1318828,12426
34600,1331646,11730
34700,1339262,10763
34800,1348930,10653
34900,1328430,12986
35000,1349577,11924
35100,1337546,15650
35200,1354187,12729
35300,1790014,14437
35400,1353310,12785
35500,1371903,11015
35600,1371670,10917
35700,1525019,13375
35800,1352466,11650
35900,1357651,524926
36000,1382295,12464
36100,1398868,14059
36200,1389128,13550
36300,1390280,12168
36400,1380851,10846
36500,1400933,10667
36600,1392240,13277
36700,1421126,223731
36800,1402020,11458
36900,1403233,11305
37000,1477227,13752
37100,1413843,12180
37200,1421995,11126
37300,1412149,10921
37400,1506829,13388
37500,1427502,12832
37600,1432548,10900
37700,1504123,11485
37800,1581232,15519
37900,1447317,13148
38000,1504982,11085
38100,1466511,10905
38200,1458323,12986
38300,1468570,217652
38400,1472574,11310
38500,1494228,11312
38600,1483629,12821
38700,1468087,12622
38800,1472033,10994
38900,1491822,110407
39000,1481601,13825
39100,1525825,12090
39200,1502035,11165
39300,1522784,11022
39400,1496478,13165
39500,1475861,12243
39600,1514520,11341
39700,1518743,13093
39800,1517689,14150
39900,1499436,12482
40000,1553185,11185
40100,1552111,11501
40200,1548666,13279
40300,1538086,12290
40400,1547667,13203
40500,1557391,11785
40600,1547861,14377
40700,1551534,12180
40800,1579000,11062
40900,1565815,11067
41000,1594413,13190
41100,1591216,13582
41200,1569364,11916
41300,1557946,11939
41400,1570842,13134
41500,1592354,12547
41600,1625296,11381
41700,1578016,11504
41800,1608252,13281
41900,1571401,12440
42000,1613804,11229
42100,1577208,13327
42200,1597449,12866
42300,1633145,11318
42400,1641502,11330
42500,1700837,14490
42600,1614446,12639
42700,1637208,11428
42800,1649443,11741
42900,1634906,13629
43000,1630026,12455
43100,1623521,11610
43200,1642583,196936
43300,1684757,13097
43400,1640131,11742
43500,1653206,11516
43600,1653569,13981
43700,1663640,13388
43800,1704696,13076
43900,1692874,14228
44000,1694923,14159
44100,1685104,12923
44200,1674440,11605
44300,1696078,13852
44400,1686421,12811
44500,1728624,13701
44600,1723797,12368
44700,1711909,14830
44800,1720297,13144
44900,1743677,11795
45000,1827747,14153
45100,1758326,14694
45200,1703742,12505
45300,1743404,12878
45400,1756847,17410
45500,1950765,16234
45600,1764699,12293
45700,1746246,15223
45800,1730337,13477
45900,1734603,12326
46000,1753637,14843
46100,1761160,14723
46200,1767981,13198
46300,1765172,12001
46400,1781438,16124
46500,1782834,13369
46600,1756473,12003
46700,1891011,13759
46800,1786874,14038
46900,1780829,13242
47000,1816857,224537
47100,1799958,15205
47200,1811316,13464
47300,1777701,12167
47400,1981506,14021
47500,1825487,13047
47600,1823147,12171
47700,1806269,14050
47800,1838939,15297
47900,1830994,13305
48000,1838312,12268
48100,1830029,14781
48200,1847285,13281
48300,1825494,14182
48400,2012250,16186
48500,1848733,13301
48600,1850223,12187
48700,1975817,13811
48800,1867018,219547
48900,1879108,14377
49000,1893245,13311
49100,1859436,17075
49200,1878583,13993
49300,1886134,12238
49400,1878791,527517
49500,1892447,13838
49600,1885918,12505
49700,1883449,12731
49800,1915069,13768
49900,1931852,12434
50000,1919236,14907
50100,1907146,13810
50200,1944598,12398
50300,1931898,12383
50400,1943788,13813
50500,1953895,12310
50600,1947880,14969
50700,1920477,13254
50800,1939846,13756
50900,1931798,12533
51000,1941255,12572
51100,1992426,13618
51200,1970407,14454
51300,1955447,13297
51400,1961292,13779
51500,1976371,12695
51600,1971083,12561
51700,2003601,13747
51800,2012353,14837
51900,1978054,13523
52000,1990675,13903
52100,1971780,12506
52200,2028331,12631
52300,1981162,14695
52400,2001353,111272
52500,2047094,55666
52600,2027152,85840
52700,2006327,116503
52800,2335008,120800
52900,2023819,123472
53000,1985835,124251
53100,2242152,95315
53200,2018269,116775
53300,2040672,118385
53400,2152983,122592
53500,2065239,124102
53600,2051982,91525
53700,2056884,63248
53800,2043939,84271
53900,2048963,84654
54000,2060576,117515
54100,2083745,116443
54200,2083412,118323
54300,2093670,116776
54400,2074911,80555
54500,2098748,118091
54600,2089509,121817
54700,2083840,115992
54800,2106972,53796
54900,2067745,116469
55000,2109147,81646
55100,2102070,97924
55200,2093400,727757
55300,2130659,119880
55400,2251470,116767
55500,2114895,119548
55600,2141435,119166
55700,2142111,67010
55800,2128641,118809
55900,2097659,112888
56000,2153699,117185
56100,2126290,120101
56200,2163763,114245
56300,2228594,117946
