0,70,34274938
10000,387221,191599
20000,788951,206563
30000,1208279,460874
40000,1593859,457918
50000,1992288,518953
60000,2380536,527368
70000,2854977,536014
80000,3172741,547806
90000,3518961,654094
100000,3932693,528789
110000,4365152,690731
120000,4766278,969995
130000,5181472,1372917
140000,5587608,978102
150000,5922744,996509
160000,6371066,994216
170000,6737838,1079588
180000,7096897,1101177
190000,7536568,1453261
200000,7965225,1202401
210000,8286887,1211407
220000,8752142,1257444
230000,9084205,16318630
240000,9561325,1480342
250000,9955410,1388489
260000,10402492,1486247
270000,10848591,1702541
280000,11153865,1734079
290000,11551759,2151547
300000,11915883,1776323
310000,12344694,1647125
320000,12780005,1948434
330000,13158142,1807572
340000,13445470,2145869
350000,14073528,1941944
360000,14332255,1838114
370000,14675444,2026155
380000,15142903,1997866
390000,15553024,2160452
400000,15905515,2271692
410000,16375018,2122886
420000,16773921,2028708
430000,17191019,2229746
440000,17528773,2085273
450000,18007367,2259113
460000,18413622,2248523
470000,18785782,2167109
480000,19134823,2206997
490000,19593347,2253199
500000,20581517,4892572
510000,20351914,2596052
520000,20742269,2368513
530000,21240427,2230222
540000,21653387,2351581
550000,22013712,2552840
560000,22435911,2538033
570000,22577978,2710950
580000,23121006,2595300
590000,23579941,2663742
600000,23926285,2669674
610000,24372681,2643156
620000,24783129,2680251
630000,25139515,2901258
640000,25629512,2832183
650000,25837252,2920014
660000,26444192,2848786
670000,27492741,6187984
680000,26836664,3169430
690000,27610467,2821962
700000,27732414,2800218
710000,27908690,2858982
720000,28390481,3867166
730000,29246072,2859286
740000,29378268,3029401
750000,29607575,3632048
760000,30417300,3256517
770000,30843800,3244296
780000,31163064,3350951
790000,31389699,3373014
800000,31629563,3670010
810000,32556873,3553016
820000,32804420,3577353
830000,33299794,3461829
840000,33282718,3660270
850000,34003993,3485593
860000,34394821,3754541
870000,34859466,3610072
880000,35082658,3565590
890000,35626753,3548063
900000,36128356,3640570
910000,36364270,3688756
920000,36701191,3854319
930000,37260884,3560886
940000,37836251,3904456
950000,37959385,3825214
960000,38399887,3808931
970000,38707850,3757488
980000,38741614,3765865
990000,39606332,3763363
1000000,41227362,4019972
1010000,40368815,4306385
1020000,39943227,4321888
1030000,40432115,7929252
1040000,41712000,4474002
1050000,41953446,3904460
1060000,42370033,4264707
1070000,42650363,4000694
1080000,43106997,4180266
1090000,42698747,4465130
1100000,44386539,4222474
1110000,44272210,4181324
1120000,44169123,4366876
1130000,45212007,4412947
1140000,45545473,4254168
1150000,45779451,5201988
1160000,46512720,4415510
1170000,46674049,4534897
1180000,46555850,4706497
1190000,48540611,4548276
1200000,47698191,4418506
1210000,47570355,5007232
1220000,48954098,4683056
1230000,49277889,5360188
1240000,49386477,4482131
1250000,49462963,4567745
1260000,49772588,5230060
1270000,50157529,4912732
1280000,51146538,4946788
1290000,51619221,4888862
1300000,51878263,4987080
1310000,52257810,4782067
1320000,52760195,4819331
1330000,53827084,4946491
1340000,52686000,5485276
1350000,52933230,5083130
1360000,54453206,4889159
1370000,53938555,5573467
1380000,54013773,5391290
1390000,55387560,5140125
1400000,54956342,5163170
1410000,57123093,5504191
1420000,56706998,5046504
1430000,56337920,5523119
1440000,57489108,5452265
1450000,56746457,5951593
1460000,57850952,5073282
1470000,57679619,5415397
1480000,57890407,5122882
1490000,58462597,5300382
1500000,58870653,5209368
1510000,59164150,5449411
1520000,59889019,5761498
1530000,61586241,5989710
1540000,61404882,5716187
1550000,60901041,5588732
1560000,61812453,5222709
1570000,62769823,5732657
1580000,64387820,5627809
1590000,63399885,5744087
1600000,63952505,6702306
1610000,63883200,6088565
1620000,64656756,6354696
1630000,65129413,6157916
1640000,65172370,6395796
1650000,65829676,6424026
1660000,66279197,5975526
1670000,67542633,6255657
1680000,66970015,6341630
1690000,67431376,9511633
1700000,67015190,6500926
1710000,68089361,6041330
1720000,68413927,6305542
1730000,68214828,6052460
1740000,69665486,6374596
1750000,69300028,6939809
1760000,69983587,6314951
1770000,70461012,6030407
1780000,71493314,6544766
1790000,70825113,6498457
1800000,72351951,6287489
1810000,70960680,6675190
1820000,73481904,7089121
1830000,72886320,6444941
1840000,73888885,6853572
1850000,72640296,21132799
1860000,74606064,6560905
1870000,73892173,6706039
1880000,74180840,8410169
1890000,74490136,6899144
1900000,76548612,9931643
1910000,75493787,7099642
1920000,77448967,9110038
1930000,76488255,7206660
1940000,78385153,8700187
1950000,77262572,24040299
1960000,78752417,7323289
1970000,77961200,7547963
1980000,79015055,7035689
1990000,78563253,7014312
2000000,80369255,7102870
2010000,79163272,6815026
2020000,81000414,7314864
2030000,80089591,7101710
2040000,82274918,6834431
2050000,81790260,7248453
2060000,82377328,6966538
2070000,82361840,6883548
2080000,83214615,7177951
2090000,83129157,7775193
2100000,83780859,6998516
2110000,83298839,6981169
2120000,84810412,7389314
2130000,84771841,7305908
2140000,85131914,7490825
2150000,86791684,7533310
2160000,85441752,8100304
2170000,87730315,7477095
2180000,86644235,7812471
2190000,87433083,7696892
2200000,87073833,7494480
2210000,88326808,8121841
2220000,87540184,8053130
2230000,88390320,8144296
2240000,88720815,13477101
2250000,88704954,8215882
2260000,91010466,7776768
2270000,89253212,8097786
2280000,91167810,7772007
2290000,91117706,7835772
2300000,91973281,7631438
2310000,91047523,8000088
2320000,91588831,7935121
2330000,93331116,8727321
2340000,92377539,7724493
2350000,92850006,7783946
2360000,93051124,7836462
2370000,93372445,8325697
2380000,94077824,7929926
2390000,94234402,8428697
2400000,94975635,8162459
2410000,95027028,8249120
2420000,95565646,8340290
2430000,95950059,8202144
2440000,97019514,8074413
2450000,96509363,8936277
2460000,97072513,8535123
2470000,97454672,8820402
2480000,98428562,8655867
2490000,99480993,8235807
2500000,100487926,8426853
2510000,99112269,8735031
2520000,100831167,8294546
2530000,99768333,8494353
2540000,100710733,8920783
2550000,102622363,9115446
2560000,101212923,18839145
2570000,102159548,8548991
2580000,101622067,8751703
2590000,100925563,9390578
2600000,104612821,9401159
2610000,103110755,26493018
2620000,104815985,9272545
2630000,106043569,14185437
2640000,104559662,8835656
2650000,105330222,8800215
2660000,105802742,9549390
2670000,106054413,9741665
